68,45,82,5,10
53,54,33,12,17
3,64,1,57,82
29,21,16,59,24
52,44,50,84,67
71,25,83,39,27
51,66,31,6,25
4,2,61,9,31
76,19,40,24,3
72,77,78,14,44
84,53,34,16,69
48,45,50,8,57
67,78,82,77,62
15,66,57,13,34
31,78,4,79,56
3,21,19,55,52
28,33,50,40,14
30,51,84,44,18
51,80,30,45,8
27,80,84,29,81
58,5,52,82,46
25,15,30,31,73
28,32,12,81,79
22,51,77,1,64
27,71,84,34,83
41,55,73,27,62
58,36,1,38,8
39,78,50,70,29
1,30,50,65,63
11,7,42,17,70
79,11,70,4,73
81,77,34,66,65
11,39,75,59,18
10,75,61,55,59
29,74,57,47,69
10,25,17,35,75
82,36,65,59,54
73,64,60,46,31
35,5,39,31,76
62,26,29,45,6
48,53,31,33,57
34,35,16,24,36
20,44,58,32,75
41,68,32,73,52
46,45,36,18,83
2,62,38,13,15
25,11,47,12,20
1,81,32,43,13
22,36,71,4,16
68,15,71,67,58
51,83,77,54,75
13,80,60,57,41
73,44,29,84,62
37,21,19,35,78
26,81,17,13,20
52,32,11,53,46
16,5,74,33,63
29,81,76,4,58
60,81,66,2,65
10,19,20,15,72
60,16,19,1,83
38,31,63,12,24
43,82,32,77,31
70,39,40,18,53
46,2,31,75,43
84,51,52,67,56
70,50,81,36,54
23,8,46,83,61
80,56,77,68,57
19,72,82,15,65
17,20,80,79,35
67,69,32,8,13
30,1,2,23,68
45,15,67,64,3
49,29,67,34,48
41,32,11,56,62
1,54,24,3,25
70,25,39,43,78
49,74,73,55,43
33,40,70,19,20
28,27,2,18,29
21,3,75,37,44
17,37,5,48,8
82,57,70,62,16
4,43,73,18,64
28,79,77,72,49
67,80,11,18,40
78,73,71,29,44
40,59,42,51,75
27,2,51,63,21
11,75,45,19,30
68,61,46,35,11
45,28,2,60,66
19,8,16,52,33
50,2,71,34,8
2,5,82,22,14
15,16,2,35,53
32,39,25,69,28
1,38,30,22,44
30,23,6,58,71
67,1,54,4,52
51,78,48,40,80
2,21,72,69,67
25,17,44,10,12
6,24,67,23,2
57,80,20,66,37
81,58,33,23,13
38,78,44,6,69
25,72,5,60,38
17,30,25,46,71
43,22,15,34,54
53,8,25,12,62
39,11,28,44,43
21,33,77,81,29
22,58,55,71,15
24,52,30,71,43
9,13,76,3,33
79,46,47,50,67
21,66,38,63,14
43,84,55,53,79
84,82,66,18,78
44,73,13,53,43
71,74,55,28,72
2,57,27,19,51
78,41,33,64,21
43,22,12,59,16
5,48,16,70,9
1,68,74,35,28
14,36,16,56,42
30,10,59,80,49
19,75,60,51,77
19,3,46,14,29
42,69,79,58,15
68,84,76,82,6
76,14,52,3,50
17,76,73,55,77
16,21,44,81,84
70,11,4,48,29
25,67,34,1,50
3,40,78,58,42
26,25,68,9,8
3,13,56,38,81
71,2,55,33,6
31,13,40,58,9
41,53,42,14,43
71,6,28,52,62
12,66,1,21,23
42,1,53,11,64
62,15,76,11,30
36,48,32,47,55
77,12,38,43,19
60,74,76,34,4
27,79,76,47,62
6,48,11,5,43
39,53,59,15,75
80,79,21,59,37
5,79,41,59,11
45,72,12,32,76
6,24,75,65,39
5,23,7,41,14
67,8,44,41,43
56,63,52,34,69
68,32,47,12,81
41,63,24,10,58
8,19,13,71,75
45,66,65,9,37
39,13,41,73,15
41,43,74,83,39
7,61,80,57,72
1,72,23,31,70
49,65,41,23,50
31,40,12,72,29
24,41,12,69,7
71,45,76,39,33
12,16,65,14,32
84,67,33,20,72
9,11,49,63,55
14,15,43,31,65
54,7,46,1,69
59,52,81,32,35
78,22,32,43,57
24,33,12,80,27
54,33,59,38,69
1,40,66,59,76
80,37,16,52,23
79,54,57,23,82
6,74,9,28,61
78,6,54,73,20
33,49,66,79,21
61,45,73,15,24
34,77,61,25,31
8,42,37,74,28
33,9,83,7,2
55,2,8,17,76
61,6,42,75,33
38,31,57,4,18
26,9,33,22,27
65,28,3,44,80
44,4,33,2,20
73,45,58,80,70
25,27,78,24,75
57,22,66,52,2
79,55,74,10,69
9,76,49,64,13
27,42,29,5,2
39,10,40,15,48
55,66,4,61,65
34,59,81,77,27
54,4,10,13,2
37,77,4,66,62
7,1,19,39,22
63,39,12,61,24
7,76,32,81,71
40,55,59,83,81
28,43,9,20,49
31,84,56,61,21
55,83,29,9,50
51,36,27,21,72
37,32,13,31,62
3,24,4,81,20
17,27,7,73,82
62,2,69,73,56
41,42,3,84,70
50,64,22,10,26
24,73,13,33,37
73,58,83,10,84
57,76,62,6,28
16,53,59,11,55
81,30,40,41,5
69,28,17,14,66
20,76,74,28,79
18,76,66,9,38
76,6,47,39,70
40,72,22,82,5
59,23,43,20,11
44,23,71,83,31
17,26,61,49,10
57,6,79,37,74
62,33,3,12,65
41,14,2,51,78
70,81,9,52,82
5,73,2,20,3
50,56,81,62,1
50,59,48,32,4
84,62,16,66,19
78,72,13,81,12
58,64,41,4,59
25,50,9,3,2
52,49,26,77,11
39,17,46,65,51
45,51,70,72,61
82,58,55,16,72
48,42,20,63,68
68,20,59,71,75
41,30,79,10,71
24,38,64,56,15
21,55,3,10,65
50,49,24,30,76
23,82,57,56,5
77,12,4,60,31
30,10,42,51,47
74,55,28,58,57
46,51,65,2,73
10,52,66,39,61
27,36,81,29,48
14,36,56,40,51
36,76,31,74,15
34,37,46,23,75
24,83,6,76,5
8,49,26,4,39
52,1,53,48,56
9,47,70,32,48
22,30,62,72,51
40,70,71,28,9
44,72,82,56,21
18,68,76,8,35
18,27,4,51,15
59,49,33,44,17
25,47,72,12,71
47,3,7,51,50
67,51,38,62,29
59,28,7,15,61
77,34,83,68,61
71,69,48,17,56
13,3,15,27,28
27,2,79,23,37
2,3,69,15,32
42,27,55,52,40
56,25,80,29,46
26,71,52,29,40
26,70,52,4,56
46,36,13,65,84
44,79,56,39,51
14,29,52,62,64
29,43,3,41,59
5,40,56,70,34
3,29,69,37,70
1,64,73,15,72
43,47,50,56,4
47,13,81,36,6
76,79,57,10,42
71,81,17,6,22
4,25,22,35,16
68,56,62,65,60
48,60,75,68,42
24,13,44,10,82
64,24,40,58,30
45,38,21,41,3
3,17,27,70,6
26,30,32,68,54
81,10,40,52,59
5,15,22,53,33
10,70,76,58,15
32,70,74,18,7
18,52,77,12,16
66,31,1,21,2
14,24,17,40,13
79,27,5,4,36
3,78,51,6,7
60,68,57,30,63
66,52,55,61,79
54,60,8,14,69
20,9,51,48,18
30,62,72,16,59
71,53,43,61,57
67,1,74,30,21
80,5,30,26,4
6,23,54,79,1
29,80,4,15,45
42,62,26,59,5
34,43,61,84,72
59,43,80,18,11
65,48,45,46,83
38,45,46,59,4
16,32,60,8,53
28,46,13,84,71
71,19,62,35,21
16,8,37,54,15
56,83,18,17,43
11,13,37,77,51
3,48,45,47,25
83,40,5,31,46
44,46,7,16,39
33,5,43,80,58
30,76,2,41,57
35,24,11,66,52
77,31,42,27,4
29,79,48,34,56
34,49,20,45,22
2,56,26,30,22
78,65,37,42,63
52,80,8,42,30
81,29,73,25,67
54,76,78,49,31
19,25,54,79,62
42,74,18,67,11
22,47,41,5,42
77,30,26,46,29
63,46,48,67,29
7,55,35,6,79
69,34,79,67,41
62,11,7,53,5
34,6,42,41,75
65,9,30,2,48
48,57,3,66,13
13,36,83,22,24
38,49,70,53,8
21,24,61,45,55
40,41,33,14,66
29,56,77,76,45
83,47,16,80,45
22,13,83,47,68
37,55,2,9,11
53,21,83,5,44
72,42,57,29,60
43,66,17,74,46
76,78,62,44,1
8,65,6,21,46
57,44,1,16,42
58,67,13,69,50
37,50,12,5,26
3,82,81,49,36
64,11,48,77,13
48,18,31,66,29
5,15,84,10,29
69,49,78,6,38
70,18,4,47,3
19,7,48,84,83
62,1,23,49,25
69,23,17,53,10
63,8,70,18,73
22,31,37,54,38
33,7,13,82,16
67,26,24,38,66
65,32,44,59,49
45,68,72,11,34
4,49,41,1,34
66,53,81,72,27
58,16,17,4,62
1,63,59,52,34
57,59,38,47,41
67,29,3,15,34
49,30,60,65,41
49,68,69,54,26
58,11,19,33,30
73,24,37,2,81
44,63,27,77,22
77,15,70,55,54
46,19,13,4,24
36,33,19,30,59
43,35,9,72,48
34,55,25,33,70
35,71,18,37,11
72,73,28,42,54
69,32,74,38,40
39,70,67,76,72
31,24,84,37,63
17,47,27,41,78
26,83,39,3,47
82,9,62,61,7
39,5,53,31,84
4,33,39,11,56
46,39,9,53,25
74,47,27,37,53
30,59,27,42,46
74,82,25,78,8
35,10,33,47,61
24,41,28,78,54
63,14,70,36,27
25,15,66,68,4
65,36,79,38,40
44,59,69,4,82
70,14,40,38,12
69,47,12,6,38
5,31,64,80,52
33,51,13,31,6
61,6,44,49,43
30,28,14,12,47
61,69,74,72,41
20,9,60,72,12
9,82,76,7,70
57,47,50,24,15
23,69,1,63,27
81,3,60,53,43
38,81,4,57,20
59,51,64,84,35
82,84,28,2,33
69,37,19,15,59
31,75,37,54,22
6,14,34,46,19
75,78,54,43,80
37,44,48,83,25
44,72,41,3,70
79,73,41,35,31
67,41,22,4,65
27,32,9,30,3
42,33,61,2,34
82,50,46,47,16
33,41,75,82,29
66,32,40,62,36
5,14,61,66,82
58,33,61,49,14
83,46,44,33,57
60,63,71,54,35
60,26,58,7,79
75,60,25,37,67
71,49,43,2,66
44,61,5,34,27
15,38,13,2,35
8,65,5,54,24
62,15,26,75,41
36,33,19,66,41
32,62,14,50,16
57,1,11,35,29
40,23,66,32,71
9,4,79,33,69
20,2,76,36,84
43,80,39,14,73
56,16,24,60,61
28,66,39,79,26
35,40,27,46,81
3,31,73,30,71
54,81,80,28,26
52,17,34,54,14
23,50,55,19,17
4,49,65,52,2
34,63,12,35,39
17,35,62,32,33
49,10,64,8,41
28,3,47,42,51
33,15,30,36,37
77,70,63,53,8
5,39,51,15,44
77,73,60,23,72
9,27,70,57,60
73,39,66,5,75
61,22,14,83,62
56,79,76,42,81
21,79,34,25,44
64,61,72,5,40
20,72,21,56,55
79,15,8,74,36
47,3,76,56,83
23,65,19,13,77
31,6,13,60,16
71,68,1,73,63
18,72,65,43,34
42,54,30,40,36
41,47,74,2,4
57,65,40,36,31
39,38,17,69,45
17,42,67,68,84
66,62,19,75,40
38,77,41,5,82
10,75,12,14,22
28,83,13,76,29
6,35,3,40,75
81,2,22,29,56
10,61,9,69,72
74,81,71,12,53
61,80,28,57,25
10,4,16,26,44
25,15,65,34,16
32,15,42,7,84
81,25,41,79,1
47,8,57,63,39
40,16,63,15,70
47,32,81,29,21
8,78,81,43,17
18,57,39,71,75
22,55,59,47,54
78,12,23,14,67
27,73,60,42,76
22,73,50,71,11
16,67,14,81,32
57,62,34,1,43
12,68,51,70,26
56,18,33,29,17
7,21,3,10,55
82,67,27,17,73
7,21,52,41,55
46,81,3,4,82
12,13,4,34,1
76,8,70,54,73
78,6,17,63,30
1,56,52,80,45
3,37,73,51,36
42,37,65,43,77
21,83,79,42,40
69,28,63,5,9
58,44,39,77,13
27,56,33,3,69
62,81,16,50,44
54,4,26,45,76
60,3,70,73,65
61,80,72,3,39
67,64,48,20,73
68,45,62,73,52
9,18,49,81,3
20,5,63,75,84
16,64,3,1,35
37,4,9,67,69
84,29,27,45,64
69,22,26,21,42
68,65,18,50,69
16,3,55,72,7
43,27,17,45,60
64,54,20,76,43
45,73,58,61,17
65,66,39,80,38
21,76,13,64,16
4,52,60,20,59
8,35,31,73,80
74,66,34,36,6
49,82,83,15,80
2,66,84,78,83
14,49,29,63,1
13,66,15,69,53
64,17,43,65,80
67,42,47,57,79
61,67,25,45,84
21,18,64,24,39
52,2,59,30,58
55,34,77,13,76
44,24,39,41,15
70,66,37,80,1
69,10,43,21,73
25,42,31,79,70
15,54,48,22,37
1,19,68,28,78
51,45,80,59,25
68,76,8,69,2
26,30,36,48,10
16,15,46,41,32
78,38,36,80,11
79,3,83,73,1
54,62,3,39,23
27,23,60,48,76
34,29,41,78,22
57,47,80,25,19
48,24,60,64,2
10,29,31,49,82
42,55,13,41,63
62,6,7,29,38
56,77,1,58,17
39,51,12,40,55
55,26,62,35,13
62,70,17,31,15
7,42,66,24,55
8,79,68,43,15
80,73,22,67,65
77,32,64,60,66
58,22,40,43,18
13,67,73,34,58
4,33,30,2,82
17,72,69,7,67
42,6,75,47,35
14,47,68,35,22
31,35,61,30,27
11,32,70,66,69
64,52,80,59,28
48,4,27,11,84
44,73,4,66,49
36,8,13,63,75
17,22,42,14,65
63,27,75,1,24
69,37,45,68,17
41,44,49,38,40
30,56,27,72,66
40,13,50,11,9
83,2,32,75,52
26,32,45,22,47
57,52,1,65,13
23,21,79,26,22
30,74,69,50,35
27,32,39,9,48
22,9,23,48,42
6,15,83,33,1
10,82,33,80,39
67,8,18,20,71
75,16,79,60,50
25,71,76,14,19
80,22,21,36,18
44,41,7,35,15
36,64,54,84,10
16,40,23,61,1
61,64,60,79,42
18,58,33,37,59
10,21,49,11,62
20,56,33,9,55
79,32,8,73,52
48,9,65,71,44
13,33,9,21,4
58,47,4,78,33
42,22,81,41,65
67,80,45,56,3
58,17,10,39,28
2,72,4,34,23
60,23,80,40,3
67,45,37,15,65
45,81,29,57,6
25,27,15,18,12
53,27,25,65,5
41,5,38,45,53
71,15,37,7,46
60,22,44,16,8
11,70,56,6,74
82,18,78,40,34
54,82,80,49,58
41,77,76,74,16
47,56,78,64,31
13,43,53,32,11
27,83,33,84,1
30,60,54,53,46
82,47,46,2,72
42,81,33,57,11
37,63,30,38,41
26,72,41,31,64
2,69,59,58,14
73,25,11,30,54
14,40,22,15,64
75,77,36,31,20
65,40,56,15,51
28,37,64,76,67
64,60,62,45,79
32,43,58,39,31
24,56,43,66,28
2,67,3,22,76
21,61,28,38,68
53,80,70,83,21
9,62,11,6,10
70,1,12,74,41
20,83,45,18,9
35,21,17,33,25
54,76,79,65,82
65,1,77,59,17
27,26,53,3,29
75,49,16,35,50
5,35,10,37,71
5,7,23,60,27
11,57,29,62,66
76,68,28,33,14
31,48,59,55,76
46,78,74,67,30
7,11,16,38,76
79,33,53,68,37
44,31,60,49,45
46,4,29,48,83
18,64,23,56,46
72,66,37,22,83
9,26,73,11,49
42,31,38,69,57
45,54,76,30,43
32,80,4,66,35
6,64,48,75,1
37,54,7,56,49
72,60,7,29,57
27,37,5,42,50
39,37,72,63,83
82,51,34,63,38
73,41,21,80,59
82,65,5,66,18
2,80,35,16,68
32,31,78,59,10
9,15,29,18,50
6,31,26,47,67
64,3,24,51,25
42,64,79,66,26
10,17,69,11,35
83,49,52,29,27
42,45,54,76,33
64,16,65,41,5
48,83,7,63,5
45,22,68,82,57
51,14,47,46,44
36,24,38,44,16
62,84,69,1,16
30,9,34,70,63
37,47,72,21,32
6,52,53,59,3
78,23,43,24,70
71,77,39,11,58
59,37,41,56,48
54,74,19,69,25
32,24,73,27,74
30,23,84,21,28
63,1,49,60,3
65,47,81,12,76
29,45,55,30,34
73,65,36,63,76
2,29,65,23,79
17,61,37,30,67
66,74,56,40,51
52,6,74,38,41
26,61,30,7,36
23,73,33,43,83
47,36,10,81,83
79,30,27,5,59
35,66,80,68,58
58,39,45,27,54
56,53,79,49,10
34,25,42,49,46
2,32,13,43,82
24,12,16,80,19
83,82,21,13,50
62,60,15,65,3
35,50,45,3,55
17,53,50,1,16
49,40,43,71,28
22,10,17,18,19
12,10,31,75,78
2,17,84,65,30
2,39,77,83,7
16,36,7,42,20
16,50,4,40,19
52,41,61,74,32
59,2,41,80,43
51,60,52,2,72
45,48,80,31,66
22,16,23,37,7
35,32,67,24,77
46,73,68,25,70
29,49,82,7,31
70,57,71,84,64
18,35,40,68,3
47,34,36,18,21
72,51,8,38,36
72,83,30,8,4
82,17,22,42,51
25,77,45,80,13
45,64,37,59,70
15,46,13,80,76
24,49,53,6,65
44,18,20,67,23
44,37,49,60,23
10,29,42,43,59
54,67,47,56,37
53,84,68,46,15
71,16,6,7,21
58,38,84,56,3
68,39,82,32,66
17,56,77,7,40
60,19,37,29,51
77,82,62,22,54
78,23,51,4,48
78,60,81,32,36
63,46,72,80,41
13,57,69,3,44
37,76,80,61,33
42,33,55,32,84
18,50,61,40,23
31,40,80,6,24
58,56,44,55,19
76,29,67,39,6
44,42,58,28,64
75,32,81,51,70
51,21,27,80,73
53,26,28,70,66
10,75,29,54,15
32,37,61,36,75
31,33,54,38,35
20,18,32,66,46
9,69,15,66,37
25,18,81,83,78
9,23,55,84,25
44,10,37,59,70
61,51,25,66,23
18,64,45,78,17
55,25,44,59,21
64,30,80,37,57
41,34,45,40,27
10,80,82,37,63
48,32,5,66,22
64,37,63,58,7
62,33,24,68,76
5,60,78,13,23
49,37,14,67,2
53,16,52,11,25
76,32,36,59,49
75,68,80,38,6
35,68,28,31,64
28,46,58,59,35
39,57,78,56,12
68,31,9,18,83
22,77,58,54,5
40,37,55,1,81
69,11,33,9,13
80,46,76,37,25
65,23,2,50,71
19,81,58,22,44
41,6,63,32,61
60,13,50,8,62
2,29,11,63,28
45,71,53,18,1
16,42,48,43,75
23,56,59,65,31
25,52,48,20,36
66,2,16,39,62
39,37,18,29,36
53,43,38,73,34
67,55,58,71,78
34,37,45,73,24
44,53,16,69,41
26,49,83,72,71
37,10,45,21,9
42,23,57,7,53
83,8,30,27,67
64,66,3,61,77
22,48,6,74,64
37,34,40,44,64
50,32,27,18,17
59,43,14,12,4
12,30,81,67,84
20,36,46,60,26
77,23,21,13,67
75,34,58,48,61
68,15,37,42,27
34,27,52,67,56
62,68,4,67,2
21,77,44,17,22
58,65,74,80,10
4,30,53,46,69
72,29,59,16,1
68,5,44,43,19
10,28,35,80,44
75,50,79,1,55
80,8,46,78,32
62,36,5,29,13
1,42,21,75,72
11,84,12,45,79
37,2,59,68,74
15,8,70,39,74
9,74,67,10,50
7,14,80,18,45
78,53,63,24,11
68,6,38,70,20
38,83,58,1,37
42,54,39,48,16
16,19,75,49,13
19,43,66,21,17
46,55,4,36,5
70,30,29,50,74
63,39,52,83,47
27,1,11,9,31
60,71,76,58,53
15,13,16,61,14
25,17,60,30,22
35,6,43,5,17
15,62,8,11,52
71,4,36,59,41
19,14,83,60,64
83,81,6,21,50
50,34,64,55,63
67,31,21,6,55
67,5,62,56,38
54,72,81,20,77
53,66,37,72,80
41,77,7,16,20
15,71,32,68,57
53,54,19,74,12
67,54,66,41,19
2,71,58,10,74
13,42,7,48,80
35,66,10,70,83
17,20,57,19,7
68,1,62,75,36
56,24,60,70,20
53,40,69,78,83
38,57,70,26,84
56,80,36,2,75
60,71,78,9,5
69,40,18,52,35
16,2,63,66,58
10,12,14,50,66
30,45,15,60,83
68,13,83,40,36
40,75,6,56,52
29,41,62,10,70
46,23,74,21,17
6,57,22,2,24
40,3,73,18,57
36,43,22,11,20
69,38,52,32,61
16,7,39,50,64
77,14,22,40,2
42,65,81,35,76
66,2,12,49,17
50,64,37,30,34
59,50,14,79,68
43,38,58,69,75
53,51,9,60,24
83,10,63,15,51
42,47,67,60,64
76,5,36,84,54
4,19,68,53,23
44,35,76,29,60
21,22,39,51,61
18,8,22,19,30
69,31,18,39,16
2,63,19,64,42
63,34,40,35,12
32,31,84,42,47
55,56,60,41,21
7,57,10,24,19
33,5,14,23,83
29,32,25,52,44
19,80,3,31,45
28,17,32,52,26
60,14,22,52,29
22,60,50,75,35
84,62,13,49,33
38,5,1,6,14
48,27,50,84,22
49,39,59,14,50
57,1,12,23,7
26,48,37,31,29
58,73,15,6,84
35,15,31,14,74
29,83,76,63,23
65,75,34,62,44
78,65,62,58,51
51,3,80,36,45
51,26,14,2,71
60,42,6,30,10
18,83,2,76,74
74,17,82,3,14
79,78,62,84,34
39,5,6,63,17
54,45,39,50,15
38,72,35,30,3
2,16,24,48,7
26,41,17,12,54
71,28,66,32,45
23,60,66,14,79
70,75,4,7,22
77,33,35,26,67
74,7,77,80,66
3,67,27,50,7
14,63,31,82,20
52,79,41,42,49
12,43,75,68,53
74,11,84,50,37
69,50,47,71,70
29,69,1,67,45
62,8,24,10,44
78,70,29,76,52
45,33,35,16,5
79,24,69,60,53
73,25,82,33,81
67,77,82,56,75
9,25,46,27,49
80,72,84,56,52
67,19,20,75,12
83,73,13,9,76
13,42,74,76,6
14,29,75,2,7
44,35,56,3,48
6,1,63,45,66
74,3,68,22,4
51,6,39,70,46
73,61,70,9,54
28,71,68,61,44
65,31,72,59,35
20,76,39,74,81
19,81,14,25,83
40,2,43,82,21
54,51,55,49,5
50,52,1,84,27
24,4,60,74,61
80,65,44,48,83
45,31,41,13,55
34,72,68,38,32
25,48,27,15,44
12,73,53,11,36
17,75,19,39,26
57,41,30,29,26
7,37,61,33,69
